Jul 2, 2015	2.455
Jul 6, 2015	2.316
Jul 7, 2015	2.226
Jul 8, 2015	2.224
Jul 9, 2015	2.253
Jul 10, 2015	2.365
Jul 13, 2015	2.439
Jul 14, 2015	2.427
Jul 15, 2015	2.387
Jul 16, 2015	2.376
Jul 17, 2015	2.347
Jul 20, 2015	2.352
Jul 21, 2015	2.4
Jul 22, 2015	2.324
Jul 23, 2015	2.311
Jul 24, 2015	2.275
Jul 27, 2015	2.239
Jul 28, 2015	2.261
Jul 29, 2015	2.279
Jul 30, 2015	2.309
Jul 31, 2015	2.259
Aug 3, 2015	2.194
Aug 4, 2015	2.173
Aug 5, 2015	2.221
Aug 6, 2015	2.272
Aug 7, 2015	2.218
Aug 10, 2015	2.209
Aug 11, 2015	2.168
Aug 12, 2015	2.1
Aug 13, 2015	2.164
Aug 14, 2015	2.175
Aug 17, 2015	2.18
Aug 18, 2015	2.168
Aug 19, 2015	2.187
Aug 20, 2015	2.099
Aug 21, 2015	2.066
Aug 24, 2015	1.977
Aug 25, 2015	2.063
Aug 26, 2015	2.129
Aug 27, 2015	2.181
Aug 28, 2015	2.165
Aug 31, 2015	2.161
Sep 1, 2015	2.165
Sep 2, 2015	2.16
Sep 3, 2015	2.174
Sep 4, 2015	2.128
Sep 8, 2015	2.162
Sep 9, 2015	2.218
Sep 10, 2015	2.219
Sep 11, 2015	2.203
Sep 14, 2015	2.167
Sep 15, 2015	2.172
Sep 16, 2015	2.281
Sep 17, 2015	2.283
Sep 18, 2015	2.157
Sep 21, 2015	2.175
Sep 22, 2015	2.171
Sep 23, 2015	2.151
Sep 24, 2015	2.113
Sep 25, 2015	2.18
Sep 28, 2015	2.134
Sep 29, 2015	2.113
Sep 30, 2015	2.091
Oct 1, 2015	2.039
Oct 2, 2015	2.047
Oct 5, 2015	2.017
Oct 6, 2015	2.046
Oct 7, 2015	2.065
Oct 8, 2015	2.056
Oct 9, 2015	2.118
Oct 12, 2015	2.09
Oct 13, 2015	2.062
Oct 14, 2015	2.04
Oct 15, 2015	2
Oct 16, 2015	2.014
Oct 19, 2015	2.04
Oct 20, 2015	2.055
Oct 21, 2015	2.056
Oct 22, 2015	2.041
Oct 23, 2015	2.072
Oct 26, 2015	2.074
Oct 27, 2015	2.041
Oct 28, 2015	2.035
Oct 29, 2015	2.106
Oct 30, 2015	2.173
Nov 2, 2015	2.175
Nov 3, 2015	2.194
Nov 4, 2015	2.209
Nov 5, 2015	2.249
Nov 6, 2015	2.229
Nov 9, 2015	2.344
Nov 10, 2015	2.327
Nov 11, 2015	2.338
Nov 12, 2015	2.326
Nov 13, 2015	2.305
Nov 16, 2015	2.259
Nov 17, 2015	2.285
Nov 18, 2015	2.285
Nov 19, 2015	2.261
Nov 20, 2015	2.25
Nov 23, 2015	2.294
Nov 24, 2015	2.217
Nov 25, 2015	2.232
Nov 27, 2015	2.208
Nov 30, 2015	2.232
Dec 1, 2015	2.229
Dec 2, 2015	2.173
Dec 3, 2015	2.206
Dec 4, 2015	2.314
Dec 7, 2015	2.284
Dec 8, 2015	2.209
Dec 9, 2015	2.248
Dec 10, 2015	2.216
Dec 11, 2015	2.201
Dec 14, 2015	2.152
Dec 15, 2015	2.239
Dec 16, 2015	2.284
Dec 17, 2015	2.253
Dec 18, 2015	2.199
Dec 21, 2015	2.211
Dec 22, 2015	2.202
Dec 23, 2015	2.252
Dec 24, 2015	2.261
Dec 28, 2015	2.241
Dec 29, 2015	2.252
Dec 30, 2015	2.31
Dec 31, 2015	2.284
Jan 4, 2016	2.23
Jan 5, 2016	2.243
Jan 6, 2016	2.191
Jan 7, 2016	2.163
Jan 8, 2016	2.163
Jan 11, 2016	2.16
Jan 12, 2016	2.195
Jan 13, 2016	2.128
Jan 14, 2016	2.093
Jan 15, 2016	2.023
Jan 19, 2016	2.068
Jan 20, 2016	1.969
Jan 21, 2016	1.975
Jan 22, 2016	2.068
Jan 25, 2016	2.029
Jan 26, 2016	1.996
Jan 27, 2016	2.019
Jan 28, 2016	2.005
Jan 29, 2016	1.923
Feb 1, 2016	1.93
Feb 2, 2016	1.923
Feb 3, 2016	1.872
Feb 4, 2016	1.872
Feb 5, 2016	1.837
Feb 8, 2016	1.798
Feb 9, 2016	1.736
Feb 10, 2016	1.762
Feb 11, 2016	1.567
Feb 12, 2016	1.674
Feb 16, 2016	1.786
Feb 17, 2016	1.804
Feb 18, 2016	1.821
Feb 19, 2016	1.745
Feb 22, 2016	1.774
Feb 23, 2016	1.78
Feb 24, 2016	1.705
Feb 25, 2016	1.74
Feb 26, 2016	1.742
Feb 29, 2016	1.752
Mar 1, 2016	1.749
Mar 2, 2016	1.851
Mar 3, 2016	1.848
Mar 4, 2016	1.836
Mar 7, 2016	1.911
Mar 8, 2016	1.846
Mar 9, 2016	1.881
Mar 10, 2016	1.871
Mar 11, 2016	1.945
Mar 14, 2016	1.97
Mar 15, 2016	1.94
Mar 16, 2016	1.961
Mar 17, 2016	1.864
Mar 18, 2016	1.889
Mar 21, 2016	1.887
Mar 22, 2016	1.896
Mar 23, 2016	1.935
Mar 24, 2016	1.87
Mar 28, 2016	1.9
Mar 29, 2016	1.872
Mar 30, 2016	1.826
Mar 31, 2016	1.819
Apr 1, 2016	1.778
Apr 4, 2016	1.765
Apr 5, 2016	1.736
Apr 6, 2016	1.739
Apr 7, 2016	1.738
Apr 8, 2016	1.713
Apr 11, 2016	1.736
Apr 12, 2016	1.757
Apr 13, 2016	1.792
Apr 14, 2016	1.795
Apr 15, 2016	1.771
Apr 18, 2016	1.743
Apr 19, 2016	1.789
Apr 20, 2016	1.778
Apr 21, 2016	1.868
Apr 22, 2016	1.872
Apr 25, 2016	1.868
Apr 26, 2016	1.92
Apr 27, 2016	1.909
Apr 28, 2016	1.844
Apr 29, 2016	1.867
May 2, 2016	1.816
May 3, 2016	1.818
May 4, 2016	1.779
May 5, 2016	1.8
May 6, 2016	1.742
May 9, 2016	1.774
May 10, 2016	1.758
May 11, 2016	1.765
May 12, 2016	1.748
May 13, 2016	1.731
May 16, 2016	1.722
May 17, 2016	1.76
May 18, 2016	1.781
May 19, 2016	1.868
May 20, 2016	1.866
May 23, 2016	1.833
May 24, 2016	1.846
May 25, 2016	1.873
May 26, 2016	1.861
May 27, 2016	1.827
May 31, 2016	1.874
Jun 1, 2016	1.83
Jun 2, 2016	1.839
Jun 3, 2016	1.794
Jun 6, 2016	1.721
Jun 7, 2016	1.726
Jun 8, 2016	1.716
Jun 9, 2016	1.676
Jun 10, 2016	1.658
Jun 13, 2016	1.639
Jun 14, 2016	1.591
Jun 15, 2016	1.63
Jun 16, 2016	1.569
Jun 17, 2016	1.598
Jun 20, 2016	1.673
Jun 21, 2016	1.68
Jun 22, 2016	1.703
Jun 23, 2016	1.739
Jun 24, 2016	1.526
Jun 27, 2016	1.47
Jun 28, 2016	1.478
Jun 29, 2016	1.465
Jun 30, 2016	1.504
Jul 1, 2016	1.429
Jul 5, 2016	1.402
Jul 6, 2016	1.336
Jul 7, 2016	1.393
Jul 8, 2016	1.39
Jul 11, 2016	1.407
Jul 12, 2016	1.474
Jul 13, 2016	1.476
Jul 14, 2016	1.52
Jul 15, 2016	1.539
Jul 18, 2016	1.577
Jul 19, 2016	1.553
Jul 20, 2016	1.568
Jul 21, 2016	1.601
Jul 22, 2016	1.585
Jul 25, 2016	1.584
Jul 26, 2016	1.559
Jul 27, 2016	1.57
Jul 28, 2016	1.525
Jul 29, 2016	1.525
Aug 1, 2016	1.494
Aug 2, 2016	1.552
Aug 3, 2016	1.547
Aug 4, 2016	1.521
Aug 5, 2016	1.499
Aug 8, 2016	1.599
Aug 9, 2016	1.594
Aug 10, 2016	1.532
Aug 11, 2016	1.515
Aug 12, 2016	1.537
Aug 15, 2016	1.52
Aug 16, 2016	1.529
Aug 17, 2016	1.581
Aug 18, 2016	1.549
Aug 19, 2016	1.556
Aug 22, 2016	1.568
Aug 23, 2016	1.556
Aug 24, 2016	1.549
Aug 25, 2016	1.559
Aug 26, 2016	1.566
Aug 29, 2016	1.618
Aug 30, 2016	1.57
Aug 31, 2016	1.575
Sep 1, 2016	1.594
Sep 2, 2016	1.582
Sep 6, 2016	1.604
Sep 7, 2016	1.534
Sep 8, 2016	1.551
Sep 9, 2016	1.656
Sep 12, 2016	1.687
Sep 13, 2016	1.663
Sep 14, 2016	1.712
Sep 15, 2016	1.682
Sep 16, 2016	1.67
Sep 19, 2016	1.693
Sep 20, 2016	1.686
Sep 21, 2016	1.684
Sep 22, 2016	1.648
Sep 23, 2016	1.618
Sep 26, 2016	1.599
Sep 27, 2016	1.562
Sep 28, 2016	1.572
Sep 29, 2016	1.584
Sep 30, 2016	1.548
Oct 3, 2016	1.6
Oct 4, 2016	1.624
Oct 5, 2016	1.686
Oct 6, 2016	1.714
Oct 7, 2016	1.741
Oct 10, 2016	1.723
Oct 11, 2016	1.771
Oct 12, 2016	1.799
Oct 13, 2016	1.755
Oct 14, 2016	1.778
Oct 17, 2016	1.789
Oct 18, 2016	1.77
Oct 19, 2016	1.756
Oct 20, 2016	1.749
Oct 21, 2016	1.751
Oct 24, 2016	1.737
Oct 25, 2016	1.774
Oct 26, 2016	1.781
Oct 27, 2016	1.82
Oct 28, 2016	1.865
Oct 31, 2016	1.84
Nov 1, 2016	1.847
Nov 2, 2016	1.799
Nov 3, 2016	1.819
Nov 4, 2016	1.798
Nov 7, 2016	1.817
Nov 8, 2016	1.823
Nov 9, 2016	1.957
Nov 10, 2016	2.117
Nov 14, 2016	2.238
Nov 15, 2016	2.215
Nov 16, 2016	2.279
Nov 17, 2016	2.223
Nov 18, 2016	2.28
Nov 21, 2016	2.315
Nov 22, 2016	2.298
Nov 23, 2016	2.321
Nov 25, 2016	2.379
Nov 28, 2016	2.325
Nov 29, 2016	2.327
Nov 30, 2016	2.359
Dec 1, 2016	2.414
Dec 2, 2016	2.427
Dec 5, 2016	2.423
Dec 6, 2016	2.385
Dec 7, 2016	2.371
Dec 8, 2016	2.393
Dec 9, 2016	2.413
Dec 12, 2016	2.512
Dec 13, 2016	2.449
Dec 14, 2016	2.444
Dec 15, 2016	2.619
Dec 16, 2016	2.568
Dec 19, 2016	2.564
Dec 20, 2016	2.566
Dec 21, 2016	2.566
Dec 22, 2016	2.552
Dec 23, 2016	2.541
Dec 27, 2016	2.552
Dec 28, 2016	2.56
Dec 29, 2016	2.486
Dec 30, 2016	2.474
Jan 3, 2017	2.511
Jan 4, 2017	2.456
Jan 5, 2017	2.439
Jan 6, 2017	2.339
Jan 9, 2017	2.387
Jan 10, 2017	2.39
Jan 11, 2017	2.372
Jan 12, 2017	2.336
Jan 13, 2017	2.336
Jan 17, 2017	2.33
Jan 18, 2017	2.362
Jan 19, 2017	2.435
Jan 20, 2017	2.498
Jan 23, 2017	2.458
Jan 24, 2017	2.436
Jan 25, 2017	2.482
Jan 26, 2017	2.538
Jan 27, 2017	2.521
Jan 30, 2017	2.49
Jan 31, 2017	2.485
Feb 1, 2017	2.487
Feb 2, 2017	2.455
Feb 3, 2017	2.483
Feb 6, 2017	2.422
Feb 7, 2017	2.423
Feb 8, 2017	2.366
Feb 9, 2017	2.352
Feb 10, 2017	2.411
Feb 13, 2017	2.436
Feb 14, 2017	2.441
Feb 15, 2017	2.484
Feb 16, 2017	2.475
Feb 17, 2017	2.406
Feb 21, 2017	2.456
Feb 22, 2017	2.408
Feb 23, 2017	2.399
Feb 24, 2017	2.353
Feb 27, 2017	2.331
Feb 28, 2017	2.356
Mar 1, 2017	2.435
